"playerId","player","team","position","dataScrapeId","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","idpAst","idpFumlForce","idpFumlRec","idpInt","idpPD","idpSack","idpSolo","idpTFL","idpTd","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp"
2495159,"Dwayne Harris","OAK","WR",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25198601398601,NA,NA,NA,0,0.0157622377622378,26.2064895104895,0,1002,NA,NA,NA,0,1.02611188811189,0,5.2638041958042,NA,0,NA
2495184,"Cameron Jordan","NO","DL",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14.1320905923345,1.4047456445993,0.869203187250996,0.323244166192373,5.65638019351167,11.5562606715993,41.5649800796813,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495187,"Lance Kendricks","NE","TE",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09624347826087,NA,NA,NA,0,0.576944927536232,94.6760637681159,0,0,NA,NA,NA,0,0,0,0.10005792903693,NA,0,NA
2495190,"Ryan Kerrigan","WAS","LB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13.0521672473868,2.85806271777003,0.517803073420603,0.310504201680672,2.13830961866818,12.1613261240751,38.3126977803073,11.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495201,"Pernell McPhee","BAL","LB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6.48522633744856,0.261755829903978,0.212112482853224,0.207599451303155,1.50283950617284,0.645363511659808,15.5158024691358,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495202,"Von Miller","DEN","LB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13.5903554006969,3.06370731707317,1.61311895276039,0.300956175298805,3.65793966989186,12.5456061468412,43.7816448491747,12.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495218,"Brooks Reed","ARI","DL",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6.99,0.44,0.24,0.18,1,1.52,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495218,"Brooks Reed","ARI","LB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7.69147180192572,0.584731774415406,0,0,0.179917469050894,0.629711141678129,15.2480055020633,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495228,"Jabaal Sheard","IND","DL",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14.467275261324,1.42970034843206,0.490808362369338,0.100878048780488,2.19760975609756,6.11165156794425,35.485512195122,5.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495234,"Luke Stocker","ATL","TE",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.40619697708435,0.3,0.09,0.03,0,0.956825938566553,84.9038664066309,0,0,NA,NA,NA,0,0,0,0.24477445811365,NA,0,NA
2495240,"Tyrod Taylor","LAC","QB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140428571428571,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.09,0,0.04,20.1925464064731,18.3515754833402,NA,0,0.822347826086957,0.991463768115942,183.747282608696,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,6.28823529411765,0.189271739130435,27.8916775362319,3.32847317744154,0.153443072702332,NA
2495252,"K.J. Wright","SEA","LB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,36.4957630662021,0.586682926829268,0.717091633466135,1.08908366533865,4.90549231644849,0.908702333523051,74.8617131474104,12.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495259,"Dan Bailey","MIN","K",88,NA,NA,NA,NA,NA,NA,NA,NA,24.6741553052756,1.09194105933207,6.24359575091955,8.55100352595002,7.11518630608373,2.18612216560105,31.185986959099,7.7,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8184685430464
2495262,"Nick Bellore","SEA","RB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00451303155006859,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60856327307326,NA,NA,NA,0,0.145727878211227,27.0436441484301,0,0,NA,NA,NA,0,4.41523545706371,0.0463558515699334,10.5781255946717,NA,0.0180521262002743,NA
2495281,"Mason Foster","FA","LB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.711416781293,0.179917469050894,0.179917469050894,0.719669876203576,1.66423658872077,0.629711141678129,37.3778541953232,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495288,"Virgil Green","LAC","TE",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626517273576097,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1651702898551,0.3,0.1,0.04,0,1.36703985507246,179.672144927536,0,0,NA,NA,NA,0,0,0,0.263264604810997,NA,0,NA
2495310,"Byron Maxwell","FA","DB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,0.6,0.6,0.6,5.8,0,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495311,"Terrell McClain","ARI","DL",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2.3422633744856,0.0902606310013717,0.117338820301783,0,0.0451303155006859,0.568641975308642,3.88572016460905,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495328,"Bilal Powell","NYJ","RB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369655172413793,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6922879543835,NA,NA,NA,0,0.567163221667855,105.085552387741,0,0,NA,NA,NA,0,68.5214152700186,1.30785459729152,279.283471133286,NA,0,NA
2495331,"Aldrick Robinson","CAR","WR",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6877861163227,NA,NA,NA,0,2.08120075046904,126.495759849906,0,0,NA,NA,NA,0,0,0,0.0151031894934334,NA,0,NA
2495339,"DaNorris Searcy","FA","DB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.12448418156809,0,0,0,0.944566712517194,0,3.59834938101788,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495340,"Anthony Sherman","KC","RB",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00306616961789376,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39390951276102,NA,NA,NA,0,0.512233178654292,55.0771287703016,0,0,NA,NA,NA,0,3.22421505376344,0.0900174013921114,11.0121693735499,NA,0,NA
